owners,eng_cap,price,depreciation,mileage,power,coe_left,omv,arf,model_seats,model_weight_kg,model_engine_cyl,model_fuel_cap_l,premium,years_since_reg,model_body_Convertible,model_body_Coupe,model_body_Crossover,model_body_Hatchback,model_body_Large Cars,model_body_Midsize Cars,model_body_Minivan,model_body_Not Available,model_body_Roadster,model_body_SUV,model_body_Sedan,model_body_Two Seaters,model_body_Wagon,model_transmission_type_CVT,model_transmission_type_Manual,model_transmission_type_Others,model_drive_Front Wheel Drive,model_drive_Rear Wheel Drive,model_engine_fuel_Electric,model_engine_fuel_Hybrid,model_engine_fuel_Premium,model_engine_fuel_Regular,brands
1,1597.0,53800.0,15890.0,149483.0,92.0,2.73,20640.0,20896.0,5,1339.6825396825395,4,46.934000000000005,89000,7,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,102000.0,14450.0,38000.0,92.0,6.34,20477.0,20668.0,5,1342.857142857143,4,46.934000000000005,85489,4,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,50800.0,16690.0,81000.0,92.0,2.46,19491.0,19491.0,5,1269.3877551020407,4,46.934000000000005,89000,8,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,111000.0,14460.0,42000.0,92.0,6.98,20166.0,20233.0,5,1340.1360544217687,4,46.934000000000005,85489,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1.0
1,1597.0,79800.0,17930.0,99500.0,92.0,3.9,19724.0,19724.0,5,1342.857142857143,4,46.934000000000005,85489,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,73800.0,14690.0,84000.0,92.0,4.32,20553.0,20775.0,5,1342.857142857143,4,46.934000000000005,89000,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,130840.0,23580.0,87000.0,92.0,5.04,19955.0,19955.0,5,1342.857142857143,4,46.934000000000005,89000,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1.0
1,1597.0,93800.0,15970.0,60000.0,92.0,5.24,20084.0,20118.0,5,1342.857142857143,4,46.934000000000005,94010,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1.0
1,1597.0,69800.0,15290.0,114000.0,92.0,3.92,19724.0,19724.0,5,1342.857142857143,4,46.934000000000005,94010,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,99500.0,15090.0,49666.0,92.0,5.93,20009.0,20013.0,5,1342.857142857143,4,46.934000000000005,89000,4,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,68000.0,18170.0,91300.0,92.0,3.18,20225.0,20315.0,5,1339.6825396825395,4,46.934000000000005,89000,7,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,90588.0,15530.0,61000.0,92.0,5.18,20088.0,20124.0,5,1342.857142857143,4,46.934000000000005,85489,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1.0
1,1597.0,80888.0,15580.0,27500.0,92.0,4.52,20612.0,20857.0,5,1342.857142857143,4,46.934000000000005,89000,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,72800.0,15470.0,126200.0,92.0,4.07,19662.0,19662.0,5,1342.857142857143,4,46.934000000000005,94010,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,121800.0,14910.0,40000.0,92.0,7.49,20004.0,20006.0,5,1340.1360544217687,4,46.934000000000005,89000,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1.0
1,1597.0,49888.0,16750.0,179262.0,92.0,2.4,19474.0,19474.0,5,1269.3877551020407,4,46.934000000000005,89000,8,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,68880.0,14760.0,153800.0,92.0,4.0,19724.0,19724.0,5,1342.857142857143,4,46.934000000000005,89000,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,109800.0,15230.0,34815.0,92.0,6.55,20025.0,20035.0,5,1342.857142857143,4,46.934000000000005,94010,4,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,63888.0,18950.0,85000.0,92.0,2.81,20818.0,21146.0,5,1339.6825396825395,4,46.934000000000005,76801,7,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,64800.0,15250.0,98000.0,92.0,3.6,19726.0,19726.0,5,1339.6825396825395,4,46.934000000000005,89000,7,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,72800.0,15490.0,99000.0,92.0,4.06,19662.0,19662.0,5,1342.857142857143,4,46.934000000000005,94010,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,80800.0,15670.0,59000.0,92.0,4.49,20645.0,20903.0,5,1342.857142857143,4,46.934000000000005,89000,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,66800.0,15980.0,120000.0,92.0,3.56,19584.0,19584.0,5,1339.6825396825395,4,46.934000000000005,94010,7,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,77777.0,15060.0,60000.0,92.0,4.47,20645.0,20903.0,5,1342.857142857143,4,46.934000000000005,89000,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,86800.0,15050.0,90000.0,92.0,5.02,19955.0,19955.0,5,1342.857142857143,4,46.934000000000005,94010,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1.0
1,1597.0,55800.0,16670.0,96000.0,92.0,2.72,20640.0,20896.0,5,1339.6825396825395,4,46.934000000000005,94010,7,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,59000.0,16750.0,86000.0,92.0,2.89,20818.0,21146.0,5,1339.6825396825395,4,46.934000000000005,85489,7,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,48000.0,16690.0,115000.0,92.0,2.29,19641.0,19641.0,5,1269.3877551020407,4,46.934000000000005,89000,8,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,56800.0,16430.0,52635.0,92.0,2.8,20992.0,21389.0,5,1339.6825396825395,4,46.934000000000005,94010,7,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,98600.0,16810.0,47130.0,92.0,5.26,20215.0,20301.0,5,1342.857142857143,4,46.934000000000005,76801,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1.0
1,1597.0,72300.0,14670.0,120360.0,92.0,4.23,20254.0,20356.0,5,1342.857142857143,4,46.934000000000005,89000,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,83888.0,15610.0,101081.0,92.0,4.73,19877.0,19877.0,5,1342.857142857143,4,46.934000000000005,89000,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1.0
1,1597.0,93000.0,15240.0,99251.0,92.0,5.42,20433.0,20607.0,5,1342.857142857143,4,46.934000000000005,83000,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1.0
1,1597.0,105800.0,14200.0,86005.0,92.0,6.75,19816.0,19816.0,5,1340.1360544217687,4,46.934000000000005,94010,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1.0
1,1597.0,111888.0,15410.0,46651.0,92.0,6.61,20025.0,20035.0,5,1342.857142857143,4,46.934000000000005,94010,4,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,60800.0,15530.0,85212.0,92.0,3.26,20225.0,20315.0,5,1339.6825396825395,4,46.934000000000005,89000,7,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,72800.0,15910.0,113000.0,92.0,3.95,19724.0,19724.0,5,1342.857142857143,4,46.934000000000005,94010,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,80000.0,15350.0,75240.0,92.0,4.56,19971.0,19971.0,5,1342.857142857143,4,46.934000000000005,94010,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,82800.0,16941.0,120000.0,920.0,4.3,20367.0,20514.0,5,1342.857142857143,4,46.934000000000005,96011,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,88800.0,17512.0,60000.0,920.0,4.5,20645.0,20903.0,5,1342.857142857143,4,46.934000000000005,146002,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
1,1597.0,91800.0,15752.0,61000.0,920.0,5.2,20088.0,20124.0,5,1342.857142857143,4,46.934000000000005,96010,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1.0
